Country,Year,Indicator Name,Indicator Code,Country Code,PIB
burundi,1978,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,
burundi,1979,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,
burundi,1980,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,0.230961965
burundi,1981,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,
burundi,1982,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,13.24903632
burundi,1983,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,7.816711026
burundi,1984,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,6.510762366
burundi,1985,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,
burundi,1986,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,-3.848577701
burundi,1987,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,-0.382497198
burundi,1988,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,-4.250514188
burundi,1989,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,3.301136398
burundi,1990,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,2.741104335
burundi,1991,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,3.786513255
burundi,1992,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,7.040643143
burundi,1993,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,
burundi,1994,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,
burundi,1995,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,6.136283093
burundi,1996,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,5.204463599
burundi,1997,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,
burundi,1998,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,5.789951801
burundi,1999,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,7.581401884
burundi,2000,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,8.238920446
burundi,2001,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,4.425994174
burundi,2002,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,
burundi,2003,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,5.813757985
burundi,2004,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,
burundi,2005,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,
burundi,2006,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,7.499148395
burundi,2007,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,
burundi,2008,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,4.077909434
burundi,2009,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,1.991503333
burundi,2010,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,
burundi,2011,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,
burundi,2012,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,6.076456113
burundi,2013,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,BDI,9.576578233
côte d’ivoire,1960,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,
côte d’ivoire,1961,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,
côte d’ivoire,1962,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,
côte d’ivoire,1963,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,7.008910823
côte d’ivoire,1964,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,1.015270462
côte d’ivoire,1965,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,
côte d’ivoire,1966,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,-3.575147486
côte d’ivoire,1967,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,2.876760975
côte d’ivoire,1968,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,10.87190206
côte d’ivoire,1969,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,
côte d’ivoire,1970,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,1.699999998
côte d’ivoire,1971,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,7.16113774
côte d’ivoire,1972,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,
côte d’ivoire,1973,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,9.098654708
côte d’ivoire,1974,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,
côte d’ivoire,1975,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,1.519763551
côte d’ivoire,1976,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,
côte d’ivoire,1977,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,1.526042452
côte d’ivoire,1978,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,
côte d’ivoire,1979,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,
côte d’ivoire,1980,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,19.2
côte d’ivoire,1981,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,
côte d’ivoire,1982,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,
côte d’ivoire,1983,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,2.090836479
côte d’ivoire,1984,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,
côte d’ivoire,1985,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,
côte d’ivoire,1986,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,13.89650757
côte d’ivoire,1987,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,-7.65906551
côte d’ivoire,1988,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,
côte d’ivoire,1989,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,-1.807092392
côte d’ivoire,1990,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,7.570549114
côte d’ivoire,1991,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,
côte d’ivoire,1992,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,9.408719101
côte d’ivoire,1993,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,11.12251849
côte d’ivoire,1994,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,
côte d’ivoire,1995,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,
côte d’ivoire,1996,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,4.023417134
côte d’ivoire,1997,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,
côte d’ivoire,1998,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,7.368337791
côte d’ivoire,1999,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,
côte d’ivoire,2000,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,1.015270462
côte d’ivoire,2001,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,1.526042452
côte d’ivoire,2002,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,4.056821561
côte d’ivoire,2003,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,3.454867893
côte d’ivoire,2004,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,11.21281504
côte d’ivoire,2005,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,
côte d’ivoire,2006,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,
côte d’ivoire,2007,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,
côte d’ivoire,2008,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,
côte d’ivoire,2009,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,6.200968705
côte d’ivoire,2010,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,3.062855935
côte d’ivoire,2011,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,6.5
côte d’ivoire,2012,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,
côte d’ivoire,2013,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CIV,0
cambodia,1960,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,1.510250111
cambodia,1961,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,
cambodia,1962,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,
cambodia,1963,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,
cambodia,1964,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,
cambodia,1965,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,5.804307234
cambodia,1966,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,
cambodia,1967,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,
cambodia,1968,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,
cambodia,1969,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,4.438308267
cambodia,1970,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,-5.570309809
cambodia,1971,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,1.523130026
cambodia,1972,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,
cambodia,1973,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,
cambodia,1974,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,
cambodia,1975,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,
cambodia,1976,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,
cambodia,1977,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,
cambodia,1978,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,
cambodia,1979,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,3.191996623
cambodia,1980,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,
cambodia,1981,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,
cambodia,1982,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,
cambodia,1983,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,6.302385712
cambodia,1984,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,3.008047798
cambodia,1985,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,
cambodia,1986,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,13.8215186
cambodia,1987,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,3.868146947
cambodia,1988,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,1.078398666
cambodia,1989,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,8.823314975
cambodia,1990,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,-1.87586392
cambodia,1991,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,
cambodia,1992,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,
cambodia,1993,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,9.598113867
cambodia,1994,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,
cambodia,1995,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,
cambodia,1996,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,4.913123162
cambodia,1997,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,13.27503975
cambodia,1998,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,6.317219518
cambodia,1999,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,4.915265675
cambodia,2000,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,
cambodia,2001,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,
cambodia,2002,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,
cambodia,2003,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,5.924559943
cambodia,2004,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,4.676613109
cambodia,2005,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,2.91531036
cambodia,2006,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,
cambodia,2007,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,
cambodia,2008,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,
cambodia,2009,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,3.615999855
cambodia,2010,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,-5.770000004
cambodia,2011,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,4.598151785
cambodia,2012,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,-10.91206559
cambodia,2013,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,KHM,-0.985738661
cameroon,1960,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,2.116272058
cameroon,1961,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,4.134864166
cameroon,1962,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,
cameroon,1963,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,
cameroon,1964,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,5.650125921
cameroon,1965,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,4.220980954
cameroon,1966,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,
cameroon,1967,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,
cameroon,1968,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,
cameroon,1969,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,
cameroon,1970,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,
cameroon,1971,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,
cameroon,1972,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,
cameroon,1973,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,
cameroon,1974,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,3.421605092
cameroon,1975,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,3.327542288
cameroon,1976,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,9.452962563
cameroon,1977,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,-0.933586075
cameroon,1978,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,5.428905364
cameroon,1979,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,8.55458737
cameroon,1980,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,
cameroon,1981,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,
cameroon,1982,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,4.621073941
cameroon,1983,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,0.805264127
cameroon,1984,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,5.262223629
cameroon,1985,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,
cameroon,1986,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,4.340338417
cameroon,1987,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,
cameroon,1988,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,
cameroon,1989,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,4.458029117
cameroon,1990,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,
cameroon,1991,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,2.168828883
cameroon,1992,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,13.35182833
cameroon,1993,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,4.688158821
cameroon,1994,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,
cameroon,1995,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,
cameroon,1996,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,4.115152854
cameroon,1997,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,2.310965101
cameroon,1998,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,6.249999544
cameroon,1999,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,3.075364052
cameroon,2000,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,
cameroon,2001,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,
cameroon,2002,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,0
cameroon,2003,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,
cameroon,2004,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,
cameroon,2005,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,5.481437166
cameroon,2006,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,
cameroon,2007,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,
cameroon,2008,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,4.112175617
cameroon,2009,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,
cameroon,2010,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,4.31362183
cameroon,2011,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,4.529938546
cameroon,2012,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,1.603370943
cameroon,2013,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CMR,5.977542858
canada,1960,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,1.861399875
canada,1961,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,
canada,1962,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,-2.117686202
canada,1963,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,
canada,1964,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,4.546272872
canada,1965,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,3.644985653
canada,1966,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,-3.845479747
canada,1967,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,-8.953714187
canada,1968,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,1.380402806
canada,1969,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,1.246195526
canada,1970,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,
canada,1971,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,7.82596303
canada,1972,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,
canada,1973,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,
canada,1974,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,11.6328634
canada,1975,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,
canada,1976,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,-1.267261863
canada,1977,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,2.995020166
canada,1978,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,7.178612466
canada,1979,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,1.808638519
canada,1980,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,
canada,1981,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,11.08214232
canada,1982,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,
canada,1983,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,3.361232032
canada,1984,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,
canada,1985,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,
canada,1986,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,
canada,1987,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,
canada,1988,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,9.116893328
canada,1989,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,2.380541166
canada,1990,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,4.702278613
canada,1991,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,
canada,1992,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,
canada,1993,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,
canada,1994,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,
canada,1995,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,
canada,1996,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,4.396407399
canada,1997,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,
canada,1998,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,
canada,1999,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,
canada,2000,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,6.43902442
canada,2001,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,1.750117329
canada,2002,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,3.728719241
canada,2003,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,10.91206152
canada,2004,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,2.662684003
canada,2005,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,
canada,2006,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,0.216730812
canada,2007,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,
canada,2008,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,
canada,2009,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,
canada,2010,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,10.02884136
canada,2011,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,
canada,2012,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,
canada,2013,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CAN,5.52856561
cape verde,1960,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,
cape verde,1961,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,
cape verde,1962,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,5.854924878
cape verde,1963,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,
cape verde,1964,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,3.795672086
cape verde,1965,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,
cape verde,1966,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,
cape verde,1967,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,
cape verde,1968,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,-5.925258883
cape verde,1969,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,9.579483454
cape verde,1970,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,
cape verde,1971,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,
cape verde,1972,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,
cape verde,1973,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,
cape verde,1974,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,3.567132897
cape verde,1975,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,
cape verde,1976,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,7.281549943
cape verde,1977,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,3.857146492
cape verde,1978,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,2.543064003
cape verde,1979,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,
cape verde,1980,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,5.400791443
cape verde,1981,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,0.12286867
cape verde,1982,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,-15.74362821
cape verde,1983,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,6.969513825
cape verde,1984,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,5.280014747
cape verde,1985,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,6.256079006
cape verde,1986,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,-1.571497498
cape verde,1987,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,
cape verde,1988,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,
cape verde,1989,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,4.560924146
cape verde,1990,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,66.21908378
cape verde,1991,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,
cape verde,1992,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,5.400612597
cape verde,1993,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,8.552931177
cape verde,1994,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,3.852564408
cape verde,1995,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,5.324150188
cape verde,1996,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,
cape verde,1997,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,4.070461474
cape verde,1998,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,
cape verde,1999,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,
cape verde,2000,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,6.223223355
cape verde,2001,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,
cape verde,2002,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,7.544482529
cape verde,2003,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,9.150367204
cape verde,2004,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,
cape verde,2005,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,
cape verde,2006,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,4.540198627
cape verde,2007,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,-4.739166615
cape verde,2008,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,
cape verde,2009,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,
cape verde,2010,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,
cape verde,2011,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,6.91601751
cape verde,2012,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,6.373308009
cape verde,2013,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CPV,
caribbean small states,1960,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CSS,1.424081282
caribbean small states,1961,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CSS,-1.219792865
caribbean small states,1962,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CSS,12.28353667
caribbean small states,1963,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,CSS,
