,Country,Date of Admission,AverageTemperature,Standard Deviation
945,belize,25-Sep-81,25.461583333333337,1.8381235717849638
946,belize,25-Sep-81,25.506249999999998,1.8961103786915512
947,belize,25-Sep-81,25.31491666666666,1.788775785448266
948,belize,25-Sep-81,25.550333333333338,1.5335904000584755
949,belize,25-Sep-81,25.86333333333333,1.839053824578544
950,belize,25-Sep-81,25.647916666666664,1.416458288596363
951,belize,25-Sep-81,25.603083333333334,1.6464998389605048
952,belize,25-Sep-81,25.908916666666666,1.6186472162290515
953,belize,25-Sep-81,26.00475,1.7590964687485546
954,belize,25-Sep-81,25.4505,1.8448120623669344
955,belize,25-Sep-81,26.08825,1.5612166657042592
956,belize,25-Sep-81,26.22816666666667,1.8288290259235853
957,belize,25-Sep-81,25.366666666666664,1.9972857187754187
958,belize,25-Sep-81,25.284999999999997,1.7742868990104177
959,belize,25-Sep-81,25.52391666666667,1.691567721393561
960,belize,25-Sep-81,25.787333333333336,1.7383748593198043
961,belize,25-Sep-81,25.865333333333336,2.3328604499171988
962,belize,25-Sep-81,25.744083333333332,1.7454475570014742
963,belize,25-Sep-81,25.919,1.9485406660556839
964,belize,25-Sep-81,25.7085,1.7647172062916527
965,belize,25-Sep-81,25.85875,1.6453622494205289
966,belize,25-Sep-81,25.524666666666672,1.8727100602327575
967,belize,25-Sep-81,25.907749999999997,1.9113325254197069
968,belize,25-Sep-81,25.50233333333333,2.4076544728440705
969,belize,25-Sep-81,25.84275,1.8933025559011496
970,belize,25-Sep-81,25.734416666666664,1.5502946616301
971,belize,25-Sep-81,26.21333333333333,1.567845655668951
972,benin,20-Sep-60,27.272454545454547,1.455710916606479
973,benin,20-Sep-60,26.944083333333335,1.6854342013171855
974,benin,20-Sep-60,27.028499999999998,1.7056165773968421
975,benin,20-Sep-60,27.398750000000003,1.4010784888143053
976,benin,20-Sep-60,27.046333333333337,1.8698375395318239
977,benin,20-Sep-60,27.046666666666667,1.54007339455172
978,benin,20-Sep-60,27.243499999999997,1.5830129787557294
979,benin,20-Sep-60,26.976083333333335,1.7252492024649828
980,benin,20-Sep-60,27.175666666666668,1.3863695777319298
981,benin,20-Sep-60,27.574083333333338,1.932073942605968
982,benin,20-Sep-60,27.524916666666666,1.8288895517291999
983,benin,20-Sep-60,27.158833333333337,1.8307815933158837
984,benin,20-Sep-60,27.361333333333338,1.4365386007744978
985,benin,20-Sep-60,27.887250000000005,1.7760290295027192
986,benin,20-Sep-60,27.099333333333334,1.7855126757185227
987,benin,20-Sep-60,26.950750000000003,1.7199579870661743
988,benin,20-Sep-60,26.961000000000002,1.556892475997678
989,benin,20-Sep-60,27.46175,1.71971938117822
990,benin,20-Sep-60,27.24383333333333,1.5169459050301963
991,benin,20-Sep-60,27.560666666666673,1.65616920157405
992,benin,20-Sep-60,27.564333333333327,1.90040485319855
993,benin,20-Sep-60,27.463333333333335,1.7911528706563842
994,benin,20-Sep-60,27.295499999999993,1.5378060818759112
995,benin,20-Sep-60,27.72975000000001,2.133949267736404
996,benin,20-Sep-60,27.545500000000004,1.589602208673032
997,benin,20-Sep-60,27.504250000000003,1.8191528560394152
998,benin,20-Sep-60,27.345916666666668,2.076119564709532
999,benin,20-Sep-60,28.207583333333332,1.7013152910900946
1000,benin,20-Sep-60,27.592333333333332,2.01573619907031
1001,benin,20-Sep-60,27.160416666666666,1.746532484581083
1002,benin,20-Sep-60,27.793833333333335,1.555121558144591
1003,benin,20-Sep-60,27.380916666666664,1.717108746401839
1004,benin,20-Sep-60,27.230583333333332,1.9542309093271706
1005,benin,20-Sep-60,27.597916666666663,1.7823277659149885
1006,benin,20-Sep-60,27.335583333333332,1.9334709466436664
1007,benin,20-Sep-60,27.616166666666672,1.6635258193112448
1008,benin,20-Sep-60,27.703916666666668,1.8560683009735375
1009,benin,20-Sep-60,27.542,1.2246638870986768
1010,benin,20-Sep-60,28.088583333333336,2.0299186485416025
1011,benin,20-Sep-60,27.680416666666662,1.8842388604774438
1012,benin,20-Sep-60,27.63766666666666,1.7842768503760498
1013,benin,20-Sep-60,27.67583333333334,1.7845635999941962
1014,benin,20-Sep-60,27.819500000000005,1.8005786191211863
1015,benin,20-Sep-60,27.964583333333334,1.8114902683769063
1016,benin,20-Sep-60,27.872,1.5414665390170135
1017,benin,20-Sep-60,28.153333333333332,2.0913371248311377
1018,benin,20-Sep-60,28.144333333333336,1.9276905793453907
1019,benin,20-Sep-60,28.0705,1.8927706243397888
1020,benin,20-Sep-60,27.690916666666666,1.8846888076059527
1021,benin,20-Sep-60,28.15608333333333,1.795528307077099
1022,benin,20-Sep-60,28.325583333333338,2.093477509631602
1023,benin,20-Sep-60,28.06116666666667,1.8913295387748863
1024,benin,20-Sep-60,27.751833333333337,1.8250867891360107
1025,benin,20-Sep-60,28.160624999999996,2.1562658819290887
1026,bhutan,21-Sep-71,13.269363636363636,4.654031118777082
1027,bhutan,21-Sep-71,12.00925,5.75325909416093
1028,bhutan,21-Sep-71,11.834000000000001,5.36852239701696
1029,bhutan,21-Sep-71,11.748249999999999,5.360665479804129
1030,bhutan,21-Sep-71,12.237416666666666,5.241189376785894
1031,bhutan,21-Sep-71,11.61125,5.385339748293087
1032,bhutan,21-Sep-71,12.25033333333333,5.166646993119923
1033,bhutan,21-Sep-71,11.717916666666666,5.333982742896263
1034,bhutan,21-Sep-71,11.634333333333332,5.512963422422616
1035,bhutan,21-Sep-71,12.289916666666665,5.163140701309151
1036,bhutan,21-Sep-71,12.107166666666666,5.432075040205561
1037,bhutan,21-Sep-71,11.768416666666667,5.29469867729348
1038,bhutan,21-Sep-71,12.121249999999998,5.1841227736057895
1039,bhutan,21-Sep-71,12.380333333333333,5.18061515008916
1040,bhutan,21-Sep-71,12.194416666666664,5.183474606132863
1041,bhutan,21-Sep-71,12.248249999999999,5.356621732618763
1042,bhutan,21-Sep-71,12.259333333333336,4.862241838593562
1043,bhutan,21-Sep-71,12.00475,4.891700487467615
1044,bhutan,21-Sep-71,11.875166666666667,5.46703176626342
1045,bhutan,21-Sep-71,12.443416666666666,5.304909415015033
1046,bhutan,21-Sep-71,12.231583333333333,5.205338858209702
1047,bhutan,21-Sep-71,12.058750000000002,5.55650819269211
1048,bhutan,21-Sep-71,12.045000000000002,5.41380931255685
1049,bhutan,21-Sep-71,11.73975,5.912165441236016
1050,bhutan,21-Sep-71,12.296333333333335,5.0217524346737274
1051,bhutan,21-Sep-71,12.404333333333334,5.065322844118774
1052,bhutan,21-Sep-71,11.993666666666664,5.077553622353857
1053,bhutan,21-Sep-71,12.320500000000001,5.142432701641227
1054,bhutan,21-Sep-71,12.656166666666666,4.817871424250138
1055,bhutan,21-Sep-71,12.250333333333336,5.453664511689421
1056,bhutan,21-Sep-71,12.205583333333331,4.9763247931550545
1057,bhutan,21-Sep-71,11.994666666666667,5.2429991821706805
1058,bhutan,21-Sep-71,11.826833333333335,5.478470553545087
1059,bhutan,21-Sep-71,12.08775,4.90268403530148
1060,bhutan,21-Sep-71,12.299666666666665,5.392218473004044
1061,bhutan,21-Sep-71,12.428416666666665,5.441786078090259
1062,bhutan,21-Sep-71,12.374666666666668,4.952255415158803
1063,bhutan,21-Sep-71,11.578833333333334,5.388869671214302
1064,bhutan,21-Sep-71,12.589833333333331,5.273483165514961
1065,bhutan,21-Sep-71,12.814916666666663,4.719618579703107
1066,bhutan,21-Sep-71,11.998416666666666,5.244152422345089
1067,bhutan,21-Sep-71,12.425749999999999,4.936586806231057
1068,bhutan,21-Sep-71,12.180333333333337,4.902135292323379
1069,bhutan,21-Sep-71,12.232583333333336,5.223256115391021
1070,bhutan,21-Sep-71,12.208083333333335,5.130755100520307
1071,bhutan,21-Sep-71,12.445916666666667,5.038159466571702
1072,bhutan,21-Sep-71,12.854,4.730991727669023
1073,bhutan,21-Sep-71,12.6995,5.245512532372096
1074,bhutan,21-Sep-71,12.456333333333333,5.04224611446009
1075,bhutan,21-Sep-71,13.114749999999999,5.0155011555087
1076,bhutan,21-Sep-71,12.947250000000002,5.230517584765915
1077,bhutan,21-Sep-71,12.400250000000002,5.212023078247238
1078,bhutan,21-Sep-71,12.27975,5.4003153801000785
1079,bhutan,21-Sep-71,13.331374999999998,5.768516668396775
1080,bolivia,14-Nov-45,20.425545454545457,2.03453849133588
1081,bolivia,14-Nov-45,21.368000000000006,2.068424345420271
1082,bolivia,14-Nov-45,20.797333333333334,2.488509935075546
1083,bolivia,14-Nov-45,21.510916666666663,1.9075926980136917
1084,bolivia,14-Nov-45,20.837083333333336,1.9594281382045833
1085,bolivia,14-Nov-45,21.23275,1.6835924320549573
1086,bolivia,14-Nov-45,21.206333333333333,2.1786928246640067
1087,bolivia,14-Nov-45,21.45808333333333,2.073407755290061
1088,bolivia,14-Nov-45,21.131583333333335,1.88056835984779
1089,bolivia,14-Nov-45,21.754166666666666,1.892528123164805
1090,bolivia,14-Nov-45,21.51625,1.9504005707453094
1091,bolivia,14-Nov-45,20.73966666666667,2.00641617786238
1092,bolivia,14-Nov-45,21.3355,1.5974400259050843
1093,bolivia,14-Nov-45,21.314083333333333,2.2761627381639613
1094,bolivia,14-Nov-45,20.789416666666668,1.7031099605952598
1095,bolivia,14-Nov-45,21.04225,1.8809766382484316
1096,bolivia,14-Nov-45,20.828916666666668,1.831258060278052
1097,bolivia,14-Nov-45,21.246666666666666,1.6989387775011118
1098,bolivia,14-Nov-45,21.284750000000003,1.7936891959919312
1099,bolivia,14-Nov-45,21.03916666666667,1.9027499636690097
1100,bolivia,14-Nov-45,21.034083333333335,1.9308349328409173
1101,bolivia,14-Nov-45,20.978,2.029526904119641
1102,bolivia,14-Nov-45,21.300083333333333,1.7448430749097783
1103,bolivia,14-Nov-45,21.571666666666662,2.4108261629322807
1104,bolivia,14-Nov-45,21.291833333333333,1.7612522318630075
1105,bolivia,14-Nov-45,21.483166666666666,1.846806375308139
1106,bolivia,14-Nov-45,21.482583333333334,1.7354941899451393
1107,bolivia,14-Nov-45,21.87291666666667,1.8191753105751158
1108,bolivia,14-Nov-45,21.46683333333333,2.419402061116203
1109,bolivia,14-Nov-45,21.156916666666667,1.9102117187908916
1110,bolivia,14-Nov-45,21.326083333333333,2.276731008119608
1111,bolivia,14-Nov-45,21.75408333333333,1.7040266460962568
1112,bolivia,14-Nov-45,21.205916666666667,1.9279465504819244
1113,bolivia,14-Nov-45,21.52491666666667,1.92258455108237
1114,bolivia,14-Nov-45,21.984750000000002,1.5466560483243132
1115,bolivia,14-Nov-45,21.730583333333332,1.7553790296909622
1116,bolivia,14-Nov-45,21.05366666666667,1.9741847722924815
1117,bolivia,14-Nov-45,21.611333333333334,1.8920697341239512
1118,bolivia,14-Nov-45,21.467333333333332,2.010283215385486
1119,bolivia,14-Nov-45,21.03175,2.0344281807739684
1120,bolivia,14-Nov-45,21.077166666666667,2.2552655894124496
1121,bolivia,14-Nov-45,21.234083333333334,1.9965689414289656
1122,bolivia,14-Nov-45,21.60575,2.1470197579223833
1123,bolivia,14-Nov-45,21.26275,1.9065620236436052
1124,bolivia,14-Nov-45,21.571,2.1890227790666614
1125,bolivia,14-Nov-45,21.371750000000002,1.6381465760259206
1126,bolivia,14-Nov-45,21.470000000000002,1.6472360321018176
1127,bolivia,14-Nov-45,21.12933333333333,2.2200581209972987
1128,bolivia,14-Nov-45,21.189000000000004,2.2383539406529005
1129,bolivia,14-Nov-45,21.37833333333333,2.1919025083384986
1130,bolivia,14-Nov-45,21.446416666666664,2.1642954536305954
1131,bolivia,14-Nov-45,21.55541666666667,1.569643240203056
1132,bolivia,14-Nov-45,21.60716666666667,2.0890486235401866
1133,bolivia,14-Nov-45,20.640874999999998,2.074857271339059
1134,bosnia and herzegovina,22-May-92,12.081,5.8961214709332435
1135,bosnia and herzegovina,22-May-92,11.250333333333332,7.032579267346736
1136,bosnia and herzegovina,22-May-92,10.135583333333335,7.981525503063974
1137,bosnia and herzegovina,22-May-92,10.319083333333333,8.95094960384685
1138,bosnia and herzegovina,22-May-92,10.151083333333334,7.881741437229042
1139,bosnia and herzegovina,22-May-92,10.118083333333335,7.375934645962852
1140,bosnia and herzegovina,22-May-92,11.017916666666666,7.404568006039287
1141,bosnia and herzegovina,22-May-92,10.647166666666669,7.8859503241620486
1142,bosnia and herzegovina,22-May-92,10.66666666666667,7.412657091186342
1143,bosnia and herzegovina,22-May-92,10.170083333333334,7.74654007762449
1144,bosnia and herzegovina,22-May-92,10.405500000000002,7.160395945121268
1145,bosnia and herzegovina,22-May-92,10.4445,7.469713058867668
1146,bosnia and herzegovina,22-May-92,10.642833333333334,6.745390275565748
1147,bosnia and herzegovina,22-May-92,10.280166666666668,7.622205751300048
1148,bosnia and herzegovina,22-May-92,10.670833333333334,6.5991272540504555
1149,bosnia and herzegovina,22-May-92,10.86175,7.096553095757763
1150,bosnia and herzegovina,22-May-92,9.900916666666667,6.925921605341294
1151,bosnia and herzegovina,22-May-92,11.03175,6.49403740679934
1152,bosnia and herzegovina,22-May-92,9.909416666666667,6.717666172906038
1153,bosnia and herzegovina,22-May-92,10.908916666666668,6.767625882341113
1154,bosnia and herzegovina,22-May-92,9.789666666666667,7.400215566065791
1155,bosnia and herzegovina,22-May-92,10.439833333333334,7.746375537610926
1156,bosnia and herzegovina,22-May-92,11.009666666666668,7.926983208502387
1157,bosnia and herzegovina,22-May-92,10.84375,7.6214867211659625
1158,bosnia and herzegovina,22-May-92,10.262833333333335,6.913966613553564
1159,bosnia and herzegovina,22-May-92,10.336916666666665,8.245715465493507
1160,bosnia and herzegovina,22-May-92,10.63775,7.819581936337193
1161,bosnia and herzegovina,22-May-92,10.61575,8.265568408381627
1162,bosnia and herzegovina,22-May-92,10.977083333333333,7.7295823532750205
1163,bosnia and herzegovina,22-May-92,11.03025,6.63911467434408
1164,bosnia and herzegovina,22-May-92,11.564249999999996,6.873686150491202
1165,bosnia and herzegovina,22-May-92,10.347249999999997,7.8451643719381225
1166,bosnia and herzegovina,22-May-92,11.444416666666667,7.707302103829653
1167,bosnia and herzegovina,22-May-92,10.959666666666665,8.132408335378477
1168,bosnia and herzegovina,22-May-92,12.079083333333335,7.571616657663411
1169,bosnia and herzegovina,22-May-92,10.7585,7.1810362951824205
1170,bosnia and herzegovina,22-May-92,10.252,7.826634328310664
1171,bosnia and herzegovina,22-May-92,10.7885,7.162868337347954
1172,bosnia and herzegovina,22-May-92,11.104583333333332,7.979305101417989
1173,bosnia and herzegovina,22-May-92,11.376416666666666,7.875411198018729
1174,bosnia and herzegovina,22-May-92,12.148083333333334,7.848953797780758
1175,bosnia and herzegovina,22-May-92,11.380666666666668,7.705880096433246
1176,bosnia and herzegovina,22-May-92,11.858333333333334,7.1628319226068085
1177,bosnia and herzegovina,22-May-92,11.495166666666664,9.035660893807314
1178,bosnia and herzegovina,22-May-92,10.998333333333333,7.434318374738178
1179,bosnia and herzegovina,22-May-92,10.302083333333334,7.999154812834727
1180,bosnia and herzegovina,22-May-92,11.07125,7.768160518482422
1181,bosnia and herzegovina,22-May-92,12.001750000000001,7.588400228159245
1182,bosnia and herzegovina,22-May-92,12.056666666666667,7.0560263776735015
1183,bosnia and herzegovina,22-May-92,11.860666666666667,7.89605278067159
1184,bosnia and herzegovina,22-May-92,11.271416666666667,7.691445442335547
1185,bosnia and herzegovina,22-May-92,11.73975,8.140787499599554
1186,bosnia and herzegovina,22-May-92,12.028999999999998,9.080907934182072
1187,bosnia and herzegovina,22-May-92,12.8795,8.530183518374201
1188,botswana,17-Oct-66,21.737272727272725,4.6310898305023
1189,botswana,17-Oct-66,22.157250000000005,4.124385753164841
1190,botswana,17-Oct-66,22.222416666666664,4.532177370723369
1191,botswana,17-Oct-66,21.493250000000003,4.652194264782238
1192,botswana,17-Oct-66,22.027833333333334,5.229056317319309
1193,botswana,17-Oct-66,22.24208333333333,4.721705190025649
1194,botswana,17-Oct-66,22.409916666666664,4.376844161105814
1195,botswana,17-Oct-66,21.632500000000004,4.366509267345963
1196,botswana,17-Oct-66,21.930000000000003,4.666041674598601
1197,botswana,17-Oct-66,22.31208333333333,4.285240938560534
1198,botswana,17-Oct-66,22.855833333333333,4.320726177041275
1199,botswana,17-Oct-66,22.08091666666667,4.119483362539826
1200,botswana,17-Oct-66,22.05816666666667,4.795969876949405
1201,botswana,17-Oct-66,22.373,4.4524183418575
1202,botswana,17-Oct-66,21.223666666666666,4.049068317826244
1203,botswana,17-Oct-66,21.67025,4.192963914269194
1204,botswana,17-Oct-66,21.14425,4.25677404796808
1205,botswana,17-Oct-66,22.063916666666668,4.486625021475869
1206,botswana,17-Oct-66,21.693833333333334,4.1002007674421685
1207,botswana,17-Oct-66,22.365750000000006,4.298052732977406
1208,botswana,17-Oct-66,21.845916666666668,4.534524019490176
1209,botswana,17-Oct-66,21.605666666666668,4.395486369475219
1210,botswana,17-Oct-66,22.48783333333333,4.509335242952483
1211,botswana,17-Oct-66,22.964416666666665,4.575627238837085
1212,botswana,17-Oct-66,22.52591666666667,4.737980149970571
1213,botswana,17-Oct-66,22.272666666666666,4.337173447667446
1214,botswana,17-Oct-66,22.308333333333334,4.088589717590638
1215,botswana,17-Oct-66,23.144333333333332,4.742648997675404
1216,botswana,17-Oct-66,22.25316666666667,4.010061682439523
1217,botswana,17-Oct-66,22.104166666666668,3.8503191563895856
1218,botswana,17-Oct-66,22.944833333333335,3.7689749470532634
1219,botswana,17-Oct-66,22.059666666666672,4.0102546129399395
1220,botswana,17-Oct-66,23.290833333333335,4.723749663010086
1221,botswana,17-Oct-66,22.68075,3.890087662601869
1222,botswana,17-Oct-66,22.379166666666666,4.786596510205885
1223,botswana,17-Oct-66,23.213833333333337,4.450278884689717
1224,botswana,17-Oct-66,22.19966666666667,4.315865747624127
1225,botswana,17-Oct-66,22.33683333333333,4.141385732804757
1226,botswana,17-Oct-66,23.070583333333335,4.101725101784135
1227,botswana,17-Oct-66,22.977999999999998,3.868311705970121
1228,botswana,17-Oct-66,21.872333333333334,3.994300674559676
1229,botswana,17-Oct-66,22.3505,4.162689416929658
1230,botswana,17-Oct-66,22.98566666666667,4.258917176366726
1231,botswana,17-Oct-66,23.395166666666668,4.6737699175744885
1232,botswana,17-Oct-66,22.346083333333336,4.526943750445434
1233,botswana,17-Oct-66,23.36883333333334,3.828137212163576
1234,botswana,17-Oct-66,21.804000000000002,4.104393964787228
1235,botswana,17-Oct-66,22.400499999999997,4.469123393809005
1236,botswana,17-Oct-66,22.311166666666665,3.9899845484625245
1237,botswana,17-Oct-66,22.139750000000003,4.266295095385353
1238,botswana,17-Oct-66,22.730166666666662,4.256617560999117
1239,botswana,17-Oct-66,21.955083333333334,4.478761181364439
1240,botswana,17-Oct-66,22.40008333333333,4.309750962185707
1241,botswana,17-Oct-66,21.82575,4.677246435060453
1242,brazil,24-Oct-45,24.683363636363637,0.9497891632070009
1243,brazil,24-Oct-45,25.146416666666664,0.9664358567186537
1244,brazil,24-Oct-45,24.842333333333332,1.1113818861983018
1245,brazil,24-Oct-45,25.171583333333334,1.1683188744620359
1246,brazil,24-Oct-45,24.734083333333334,0.9607587397784114
1247,brazil,24-Oct-45,24.983833333333337,0.8412629935058493
1248,brazil,24-Oct-45,25.086416666666665,0.87612156258378
1249,brazil,24-Oct-45,25.01366666666667,0.8548547280448342
1250,brazil,24-Oct-45,24.631249999999998,1.041291342080069
1251,brazil,24-Oct-45,25.282750000000004,0.8592392115862
1252,brazil,24-Oct-45,25.191083333333335,0.7998469692650129
1253,brazil,24-Oct-45,24.608500000000003,0.8516402889824913
1254,brazil,24-Oct-45,25.097333333333335,0.7150482924992274
1255,brazil,24-Oct-45,25.169583333333332,0.8224157827382497
1256,brazil,24-Oct-45,24.581500000000002,0.7536147436311089
1257,brazil,24-Oct-45,24.676750000000002,0.8944760909452681
1258,brazil,24-Oct-45,24.719000000000005,0.7211418975233904
1259,brazil,24-Oct-45,25.132333333333335,0.7126700541348746
1260,brazil,24-Oct-45,24.9275,0.8546492635206346
1261,brazil,24-Oct-45,24.944333333333333,0.8725052053330876
1262,brazil,24-Oct-45,25.148,0.6758501716693237
1263,brazil,24-Oct-45,24.983416666666667,0.9544502899892717
1264,brazil,24-Oct-45,25.23033333333333,0.6761721584617253
1265,brazil,24-Oct-45,25.350750000000005,0.7814585576169273
1266,brazil,24-Oct-45,25.109916666666667,0.8154180699419659
1267,brazil,24-Oct-45,24.965666666666667,0.948303397301376
1268,brazil,24-Oct-45,25.131,0.7600772687993327
1269,brazil,24-Oct-45,25.563416666666665,0.810819165842154
1270,brazil,24-Oct-45,25.177333333333333,1.0991052007993787
1271,brazil,24-Oct-45,24.871416666666665,0.8501198266697289
1272,brazil,24-Oct-45,25.27491666666667,1.0322827711906115
1273,brazil,24-Oct-45,25.29216666666667,0.8530222029864634
1274,brazil,24-Oct-45,25.251333333333335,0.7532951049565618
1275,brazil,24-Oct-45,25.354916666666668,0.8450863816345888
1276,brazil,24-Oct-45,25.454666666666668,0.911517249957287
1277,brazil,24-Oct-45,25.55441666666667,0.7317430570324202
1278,brazil,24-Oct-45,25.337833333333332,0.9371127644703876
1279,brazil,24-Oct-45,25.559416666666667,1.0347718640386685
1280,brazil,24-Oct-45,25.95875,0.8236412640331856
1281,brazil,24-Oct-45,25.286583333333336,0.817711157976206
1282,brazil,24-Oct-45,25.1965,0.856324120879472
1283,brazil,24-Oct-45,25.50441666666667,0.8688030908129071
1284,brazil,24-Oct-45,25.80033333333334,0.7879234311361312
1285,brazil,24-Oct-45,25.621,0.7742871208114903
1286,brazil,24-Oct-45,25.4965,0.9427123826298444
1287,brazil,24-Oct-45,25.806,0.7439022418668646
1288,brazil,24-Oct-45,25.516999999999996,0.880637578947517
1289,brazil,24-Oct-45,25.668000000000003,0.9132282399169543
1290,brazil,24-Oct-45,25.41033333333333,0.8970256237683358
1291,brazil,24-Oct-45,25.600583333333333,0.9913888750208719
1292,brazil,24-Oct-45,25.812416666666667,0.8721870585783276
1293,brazil,24-Oct-45,25.428916666666662,0.6859601708996
1294,brazil,24-Oct-45,25.717083333333335,0.9183150042167976
1295,brazil,24-Oct-45,25.348125,0.8055651853556881
1296,bulgaria,14-Dec-55,12.160181818181819,6.48293064621521
1297,bulgaria,14-Dec-55,11.140916666666667,7.495186181911371
1298,bulgaria,14-Dec-55,11.052166666666666,8.362460510392786
1299,bulgaria,14-Dec-55,10.57175,9.1223166826794
1300,bulgaria,14-Dec-55,10.332083333333335,8.0678437409749
1301,bulgaria,14-Dec-55,10.278916666666667,8.086801474212987
1302,bulgaria,14-Dec-55,11.668,7.357137931658923
1303,bulgaria,14-Dec-55,10.667833333333334,8.264140265831246
1304,bulgaria,14-Dec-55,11.008249999999999,7.960099681022732
1305,bulgaria,14-Dec-55,10.3645,8.375041031107088
1306,bulgaria,14-Dec-55,10.934583333333336,7.256768344835465
1307,bulgaria,14-Dec-55,10.562833333333332,7.321149174987781
1308,bulgaria,14-Dec-55,10.697250000000002,7.883224122665918
1309,bulgaria,14-Dec-55,10.263333333333334,7.966178076814198
1310,bulgaria,14-Dec-55,10.5875,7.597924782465275
1311,bulgaria,14-Dec-55,11.024833333333333,7.814250279088995
1312,bulgaria,14-Dec-55,9.8835,7.241520225879245
1313,bulgaria,14-Dec-55,11.049999999999999,7.312208172887063
1314,bulgaria,14-Dec-55,10.255833333333333,7.28171940026821
1315,bulgaria,14-Dec-55,11.011416666666667,7.344062183564393
1316,bulgaria,14-Dec-55,10.03725,7.997421097112834
1317,bulgaria,14-Dec-55,10.755083333333333,7.85168115707867
1318,bulgaria,14-Dec-55,10.613999999999999,8.088005563796306
1319,bulgaria,14-Dec-55,10.8185,7.538847554802091
1320,bulgaria,14-Dec-55,10.746333333333332,7.610501110407589
1321,bulgaria,14-Dec-55,10.270583333333333,8.83537297106799
1322,bulgaria,14-Dec-55,10.697833333333335,8.249720467256983
1323,bulgaria,14-Dec-55,10.421833333333334,8.815266260438436
1324,bulgaria,14-Dec-55,10.758583333333332,8.38166948501673
1325,bulgaria,14-Dec-55,11.101916666666666,7.230219818842846
1326,bulgaria,14-Dec-55,11.597666666666667,7.362713016931799
1327,bulgaria,14-Dec-55,10.180666666666665,8.257187098999198
1328,bulgaria,14-Dec-55,11.021749999999999,8.204927068813316
1329,bulgaria,14-Dec-55,10.713416666666667,8.605176311735896
1330,bulgaria,14-Dec-55,12.200416666666664,8.069571707214626
1331,bulgaria,14-Dec-55,10.809666666666667,7.899516421716565
1332,bulgaria,14-Dec-55,10.4285,8.739617294512698
1333,bulgaria,14-Dec-55,10.225333333333333,7.743378535982543
1334,bulgaria,14-Dec-55,11.098916666666666,8.534179978270622
1335,bulgaria,14-Dec-55,11.7885,8.006837333860926
1336,bulgaria,14-Dec-55,11.906833333333333,8.399493467772418
1337,bulgaria,14-Dec-55,11.623833333333332,8.540389312324153
1338,bulgaria,14-Dec-55,11.680333333333332,8.007876228874277
1339,bulgaria,14-Dec-55,10.953000000000001,9.260587159864894
1340,bulgaria,14-Dec-55,11.241666666666667,7.6906949719459785
1341,bulgaria,14-Dec-55,10.781583333333332,7.901331423573594
1342,bulgaria,14-Dec-55,11.117583333333334,8.367604039153658
1343,bulgaria,14-Dec-55,12.314000000000002,8.212385347200232
1344,bulgaria,14-Dec-55,11.98775,8.017613373351539
1345,bulgaria,14-Dec-55,11.894,7.961233778298893
1346,bulgaria,14-Dec-55,11.766333333333334,8.369708687591912
1347,bulgaria,14-Dec-55,11.047833333333331,8.641999882532803
1348,bulgaria,14-Dec-55,12.027583333333332,9.767987998450797
1349,bulgaria,14-Dec-55,13.411874999999998,8.833299277450074
1350,burkina faso,20-Sep-60,28.414545454545454,1.8524024057227064
1351,burkina faso,20-Sep-60,27.8175,2.367830172810696
1352,burkina faso,20-Sep-60,27.974750000000004,2.1824313016366945
1353,burkina faso,20-Sep-60,28.361000000000004,1.8721344163086324
1354,burkina faso,20-Sep-60,28.02383333333334,2.142495097409619
1355,burkina faso,20-Sep-60,27.891750000000002,2.1754636339703017
1356,burkina faso,20-Sep-60,28.203000000000003,2.1462167559769822
1357,burkina faso,20-Sep-60,27.91841666666667,2.4525209093106746
1358,burkina faso,20-Sep-60,28.12291666666667,1.8416246512415613
1359,burkina faso,20-Sep-60,28.732583333333338,2.368674867681902
1360,burkina faso,20-Sep-60,28.50091666666667,2.334054118650182
1361,burkina faso,20-Sep-60,28.228499999999997,2.4578836979660528
1362,burkina faso,20-Sep-60,28.332583333333332,1.8788241225120914
1363,burkina faso,20-Sep-60,28.820166666666676,2.416471350518929
1364,burkina faso,20-Sep-60,28.016166666666667,2.671551841612706
1365,burkina faso,20-Sep-60,27.903166666666664,2.486158586082454
1366,burkina faso,20-Sep-60,27.77083333333333,1.9525606419791577
1367,burkina faso,20-Sep-60,28.34958333333333,2.218261787089298
1368,burkina faso,20-Sep-60,28.445666666666664,1.8623320831362997
1369,burkina faso,20-Sep-60,28.48233333333334,2.114708332922848
1370,burkina faso,20-Sep-60,28.766833333333338,2.340154728114179
1371,burkina faso,20-Sep-60,28.4055,2.4046029156220743
1372,burkina faso,20-Sep-60,28.09283333333333,2.357907501976866
1373,burkina faso,20-Sep-60,28.715083333333336,2.723462750995615
1374,burkina faso,20-Sep-60,28.62866666666667,2.4915927484728355
1375,burkina faso,20-Sep-60,28.436833333333336,2.5564630336510312
1376,burkina faso,20-Sep-60,28.29783333333334,2.825179956724666
1377,burkina faso,20-Sep-60,29.163833333333333,2.258630632337508
1378,burkina faso,20-Sep-60,28.43575,2.8699833741995455
1379,burkina faso,20-Sep-60,28.19825,2.6497747803093823
1380,burkina faso,20-Sep-60,28.80633333333334,2.0897146535671633
1381,burkina faso,20-Sep-60,28.459416666666666,2.0722635168658794
1382,burkina faso,20-Sep-60,28.132000000000005,2.3712518366312914
