Country,year,Indicator Code,Indicator Name,Country Code,POP
new caledonia,1975,SP.POP.GROW,Population growth (annual %),NCL,1.138532223
niger,1975,SP.POP.GROW,Population growth (annual %),NER,2.8197157369999997
nigeria,1975,SP.POP.GROW,Population growth (annual %),NGA,2.7191631380000003
nicaragua,1975,SP.POP.GROW,Population growth (annual %),NIC,3.08262772
netherlands,1975,SP.POP.GROW,Population growth (annual %),NLD,0.891389955
norway,1975,SP.POP.GROW,Population growth (annual %),NOR,0.551888897
nepal,1975,SP.POP.GROW,Population growth (annual %),NPL,2.165051875
nauru,1975,SP.POP.GROW,Population growth (annual %),NRU,1.36754268
new zealand,1975,SP.POP.GROW,Population growth (annual %),NZL,1.945433727
oecd members,1975,SP.POP.GROW,Population growth (annual %),OED,1.0847500190000001
oman,1975,SP.POP.GROW,Population growth (annual %),OMN,4.652368677
other small states,1975,SP.POP.GROW,Population growth (annual %),OSS,2.0520570240000002
pakistan,1975,SP.POP.GROW,Population growth (annual %),PAK,2.9123833169999997
panama,1975,SP.POP.GROW,Population growth (annual %),PAN,2.676567707
peru,1975,SP.POP.GROW,Population growth (annual %),PER,2.641997799
philippines,1975,SP.POP.GROW,Population growth (annual %),PHL,2.8122961010000003
palau,1975,SP.POP.GROW,Population growth (annual %),PLW,0.661902314
papua new guinea,1975,SP.POP.GROW,Population growth (annual %),PNG,2.6729643380000003
poland,1975,SP.POP.GROW,Population growth (annual %),POL,0.9935955320000001
pre-demographic dividend,1975,SP.POP.GROW,Population growth (annual %),PRE,2.853990272
puerto rico,1975,SP.POP.GROW,Population growth (annual %),PRI,1.843916845
"korea, dem. people’s rep.",1975,SP.POP.GROW,Population growth (annual %),PRK,2.002510967
portugal,1975,SP.POP.GROW,Population growth (annual %),PRT,3.80041404
paraguay,1975,SP.POP.GROW,Population growth (annual %),PRY,2.446007645
west bank and gaza,1975,SP.POP.GROW,Population growth (annual %),PSE,
pacific island small states,1975,SP.POP.GROW,Population growth (annual %),PSS,2.07577731
post-demographic dividend,1975,SP.POP.GROW,Population growth (annual %),PST,0.8546834000000001
french polynesia,1975,SP.POP.GROW,Population growth (annual %),PYF,3.215305854
qatar,1975,SP.POP.GROW,Population growth (annual %),QAT,6.735287999
romania,1975,SP.POP.GROW,Population growth (annual %),ROU,1.248292206
rusia,1975,SP.POP.GROW,Population growth (annual %),RUS,0.573923976
rwanda,1975,SP.POP.GROW,Population growth (annual %),RWA,3.0818809789999997
south asia,1975,SP.POP.GROW,Population growth (annual %),SAS,2.357159459
saudi arabia,1975,SP.POP.GROW,Population growth (annual %),SAU,5.100056813
sudan,1975,SP.POP.GROW,Population growth (annual %),SDN,3.44445324
senegal,1975,SP.POP.GROW,Population growth (annual %),SEN,2.749266271
singapore,1975,SP.POP.GROW,Population growth (annual %),SGP,1.460269916
solomon islands,1975,SP.POP.GROW,Population growth (annual %),SLB,3.746320551
sierra leone,1975,SP.POP.GROW,Population growth (annual %),SLE,2.2430983369999997
el salvador,1975,SP.POP.GROW,Population growth (annual %),SLV,2.287851955
san marino,1975,SP.POP.GROW,Population growth (annual %),SMR,0.880480025
somalia,1975,SP.POP.GROW,Population growth (annual %),SOM,6.737281599999999
serbia,1975,SP.POP.GROW,Population growth (annual %),SRB,
sub-saharan africa (excluding high income),1975,SP.POP.GROW,Population growth (annual %),SSA,2.7895359889999995
south sudan,1975,SP.POP.GROW,Population growth (annual %),SSD,2.516272044
sub-saharan africa,1975,SP.POP.GROW,Population growth (annual %),SSF,2.789455867
small states,1975,SP.POP.GROW,Population growth (annual %),SST,1.8040886040000002
sao tome and principe,1975,SP.POP.GROW,Population growth (annual %),STP,2.372766375
suriname,1975,SP.POP.GROW,Population growth (annual %),SUR,-0.6719338009999999
slovak republic,1975,SP.POP.GROW,Population growth (annual %),SVK,1.049610388
slovenia,1975,SP.POP.GROW,Population growth (annual %),SVN,0.977621393
sweden,1975,SP.POP.GROW,Population growth (annual %),SWE,0.397275735
eswatini,1975,SP.POP.GROW,Population growth (annual %),SWZ,3.0461759760000002
sint maarten (dutch part),1975,SP.POP.GROW,Population growth (annual %),SXM,
seychelles,1975,SP.POP.GROW,Population growth (annual %),SYC,2.311817635
syria,1975,SP.POP.GROW,Population growth (annual %),SYR,3.408641727
turks and caicos islands,1975,SP.POP.GROW,Population growth (annual %),TCA,3.133496635
chad,1975,SP.POP.GROW,Population growth (annual %),TCD,2.187077899
east asia & pacific (ida & ibrd countries),1975,SP.POP.GROW,Population growth (annual %),TEA,1.9574982109999999
europe & central asia (ida & ibrd countries),1975,SP.POP.GROW,Population growth (annual %),TEC,1.057896895
togo,1975,SP.POP.GROW,Population growth (annual %),TGO,2.258255488
thailand,1975,SP.POP.GROW,Population growth (annual %),THA,2.57308187
tajikistan,1975,SP.POP.GROW,Population growth (annual %),TJK,2.8367260130000003
turkmenistan,1975,SP.POP.GROW,Population growth (annual %),TKM,2.72874672
latin america & the caribbean (ida & ibrd countries),1975,SP.POP.GROW,Population growth (annual %),TLA,2.438868887
timor leste,1975,SP.POP.GROW,Population growth (annual %),TLS,0.114504375
middle east & north africa (ida & ibrd countries),1975,SP.POP.GROW,Population growth (annual %),TMN,2.682390542
tonga,1975,SP.POP.GROW,Population growth (annual %),TON,0.839982888
south asia (ida & ibrd),1975,SP.POP.GROW,Population growth (annual %),TSA,2.357159459
sub-saharan africa (ida & ibrd countries),1975,SP.POP.GROW,Population growth (annual %),TSS,2.789455867
trinidad and tobago,1975,SP.POP.GROW,Population growth (annual %),TTO,1.437584222
tunisia,1975,SP.POP.GROW,Population growth (annual %),TUN,2.2491206790000002
turkey,1975,SP.POP.GROW,Population growth (annual %),TUR,2.3362292719999997
tuvalu,1975,SP.POP.GROW,Population growth (annual %),TUV,0.797754836
tanzania,1975,SP.POP.GROW,Population growth (annual %),TZA,3.198272953
uganda,1975,SP.POP.GROW,Population growth (annual %),UGA,2.747543103
ukraine,1975,SP.POP.GROW,Population growth (annual %),UKR,0.625147919
upper middle income,1975,SP.POP.GROW,Population growth (annual %),UMC,1.879014533
uruguay,1975,SP.POP.GROW,Population growth (annual %),URY,0.215873443
united states,1975,SP.POP.GROW,Population growth (annual %),USA,0.985986067
uzbekistan,1975,SP.POP.GROW,Population growth (annual %),UZB,2.681228474
saint vincent and the grenadines,1975,SP.POP.GROW,Population growth (annual %),VCT,1.096872375
venezuela,1975,SP.POP.GROW,Population growth (annual %),VEN,2.78494062
british virgin islands,1975,SP.POP.GROW,Population growth (annual %),VGB,0.930239266
virgin islands (u.s.),1975,SP.POP.GROW,Population growth (annual %),VIR,4.927660819
vietnam,1975,SP.POP.GROW,Population growth (annual %),VNM,2.215270788
vanuatu,1975,SP.POP.GROW,Population growth (annual %),VUT,3.128369497
world,1975,SP.POP.GROW,Population growth (annual %),WLD,1.875073894
samoa,1975,SP.POP.GROW,Population growth (annual %),WSM,0.7731928920000001
kosovo,1975,SP.POP.GROW,Population growth (annual %),XKX,2.21574796
"yemen, rep.",1975,SP.POP.GROW,Population growth (annual %),YEM,2.507139412
south africa,1975,SP.POP.GROW,Population growth (annual %),ZAF,2.6785830880000003
zambia,1975,SP.POP.GROW,Population growth (annual %),ZMB,3.485685507
zimbabwe,1975,SP.POP.GROW,Population growth (annual %),ZWE,3.230954751
aruba,1976,SP.POP.GROW,Population growth (annual %),ABW,-0.11712017699999999
afghanistan,1976,SP.POP.GROW,Population growth (annual %),AFG,1.9663020359999999
angola,1976,SP.POP.GROW,Population growth (annual %),AGO,2.804667251
albania,1976,SP.POP.GROW,Population growth (annual %),ALB,2.208235255
andorra,1976,SP.POP.GROW,Population growth (annual %),AND,3.431724988
arab world,1976,SP.POP.GROW,Population growth (annual %),ARB,3.1872869089999996
united arab emirates,1976,SP.POP.GROW,Population growth (annual %),ARE,15.45088384
argentina,1976,SP.POP.GROW,Population growth (annual %),ARG,1.561298496
armenia,1976,SP.POP.GROW,Population growth (annual %),ARM,1.98603744
american samoa,1976,SP.POP.GROW,Population growth (annual %),ASM,1.2912399540000001
antigua and barbuda,1976,SP.POP.GROW,Population growth (annual %),ATG,0.939587437
australia,1976,SP.POP.GROW,Population growth (annual %),AUS,1.00265826
austria,1976,SP.POP.GROW,Population growth (annual %),AUT,-0.176672285
azerbaijan,1976,SP.POP.GROW,Population growth (annual %),AZE,1.65324309
burundi,1976,SP.POP.GROW,Population growth (annual %),BDI,1.83957671
belgium,1976,SP.POP.GROW,Population growth (annual %),BEL,0.178674447
benin,1976,SP.POP.GROW,Population growth (annual %),BEN,2.480581153
burkina faso,1976,SP.POP.GROW,Population growth (annual %),BFA,1.922917384
bangladesh,1976,SP.POP.GROW,Population growth (annual %),BGD,2.346820996
bulgaria,1976,SP.POP.GROW,Population growth (annual %),BGR,0.433163461
bahrain,1976,SP.POP.GROW,Population growth (annual %),BHR,6.256503578999999
"bahamas, the",1976,SP.POP.GROW,Population growth (annual %),BHS,2.105980647
bosnia and herzegovina,1976,SP.POP.GROW,Population growth (annual %),BIH,1.0027588379999999
belarus,1976,SP.POP.GROW,Population growth (annual %),BLR,0.468634365
belize,1976,SP.POP.GROW,Population growth (annual %),BLZ,1.4060967780000002
bermuda,1976,SP.POP.GROW,Population growth (annual %),BMU,0.377358491
bolivia,1976,SP.POP.GROW,Population growth (annual %),BOL,2.183422063
brazil,1976,SP.POP.GROW,Population growth (annual %),BRA,2.3882506169999997
barbados,1976,SP.POP.GROW,Population growth (annual %),BRB,0.571455602
brunei darussalam darussalam,1976,SP.POP.GROW,Population growth (annual %),BRN,3.97330186
bhutan,1976,SP.POP.GROW,Population growth (annual %),BTN,3.225582793
botswana,1976,SP.POP.GROW,Population growth (annual %),BWA,3.803403738
central african republic,1976,SP.POP.GROW,Population growth (annual %),CAF,2.207710327
canada,1976,SP.POP.GROW,Population growth (annual %),CAN,1.322595092
central europe and the baltics,1976,SP.POP.GROW,Population growth (annual %),CEB,0.8823867759999999
switzerland,1976,SP.POP.GROW,Population growth (annual %),CHE,-0.571595755
channel islands,1976,SP.POP.GROW,Population growth (annual %),CHI,0.38449894799999995
chile,1976,SP.POP.GROW,Population growth (annual %),CHL,1.581048051
china,1976,SP.POP.GROW,Population growth (annual %),CHN,1.547337973
cote d'ivoire,1976,SP.POP.GROW,Population growth (annual %),CIV,4.647340867
cameroon,1976,SP.POP.GROW,Population growth (annual %),CMR,2.8042520539999995
"congo, dem. rep.",1976,SP.POP.GROW,Population growth (annual %),COD,2.8272754960000004
"congo, rep.",1976,SP.POP.GROW,Population growth (annual %),COG,2.968142101
colombia,1976,SP.POP.GROW,Population growth (annual %),COL,2.262191969
comoros,1976,SP.POP.GROW,Population growth (annual %),COM,3.311574805
cabo verde,1976,SP.POP.GROW,Population growth (annual %),CPV,0.45012208
costa rica,1976,SP.POP.GROW,Population growth (annual %),CRI,2.5462059040000002
caribbean small states,1976,SP.POP.GROW,Population growth (annual %),CSS,1.121882152
cuba,1976,SP.POP.GROW,Population growth (annual %),CUB,1.115015503
curacao,1976,SP.POP.GROW,Population growth (annual %),CUW,0.18088760399999998
cayman islands,1976,SP.POP.GROW,Population growth (annual %),CYM,6.160421372999999
cyprus,1976,SP.POP.GROW,Population growth (annual %),CYP,1.190110498
czech republic,1976,SP.POP.GROW,Population growth (annual %),CZE,0.667037111
germany,1976,SP.POP.GROW,Population growth (annual %),DEU,-0.428766875
djibouti,1976,SP.POP.GROW,Population growth (annual %),DJI,10.32054897
dominica,1976,SP.POP.GROW,Population growth (annual %),DMA,0.7572443879999999
denmark,1976,SP.POP.GROW,Population growth (annual %),DNK,0.251350792
dominican republic,1976,SP.POP.GROW,Population growth (annual %),DOM,2.507892693
algeria,1976,SP.POP.GROW,Population growth (annual %),DZA,2.8388301389999997
east asia & pacific (excluding high income),1976,SP.POP.GROW,Population growth (annual %),EAP,1.772021934
early-demographic dividend,1976,SP.POP.GROW,Population growth (annual %),EAR,2.455564449
east asia & pacific,1976,SP.POP.GROW,Population growth (annual %),EAS,1.679565727
europe & central asia (excluding high income),1976,SP.POP.GROW,Population growth (annual %),ECA,1.108600883
europe & central asia,1976,SP.POP.GROW,Population growth (annual %),ECS,0.7175167790000001
ecuador,1976,SP.POP.GROW,Population growth (annual %),ECU,2.710843575
"egypt, arab rep.",1976,SP.POP.GROW,Population growth (annual %),EGY,2.273980761
euro area,1976,SP.POP.GROW,Population growth (annual %),EMU,0.448374919
eritrea,1976,SP.POP.GROW,Population growth (annual %),ERI,2.744223545
spain,1976,SP.POP.GROW,Population growth (annual %),ESP,1.056851725
estonia,1976,SP.POP.GROW,Population growth (annual %),EST,0.712743107
ethiopia,1976,SP.POP.GROW,Population growth (annual %),ETH,1.765491705
european union,1976,SP.POP.GROW,Population growth (annual %),EUU,0.469483414
fragile and conflict affected situations,1976,SP.POP.GROW,Population growth (annual %),FCS,2.9102541630000003
finland,1976,SP.POP.GROW,Population growth (annual %),FIN,0.30144863899999996
fiji,1976,SP.POP.GROW,Population growth (annual %),FJI,1.877017435
france,1976,SP.POP.GROW,Population growth (annual %),FRA,0.531131315
faroe islands,1976,SP.POP.GROW,Population growth (annual %),FRO,1.05940574
"micronesia, fed. sts.",1976,SP.POP.GROW,Population growth (annual %),FSM,1.947838577
gabon,1976,SP.POP.GROW,Population growth (annual %),GAB,2.140035959
united kingdom,1976,SP.POP.GROW,Population growth (annual %),GBR,-0.024603833
georgia,1976,SP.POP.GROW,Population growth (annual %),GEO,0.721090302
ghana,1976,SP.POP.GROW,Population growth (annual %),GHA,1.934748544
gibraltar,1976,SP.POP.GROW,Population growth (annual %),GIB,0.552934652
guinea,1976,SP.POP.GROW,Population growth (annual %),GIN,0.39073398299999995
"gambia, the",1976,SP.POP.GROW,Population growth (annual %),GMB,2.9012540060000003
guinea-bissau,1976,SP.POP.GROW,Population growth (annual %),GNB,0.727752526
equatorial guinea,1976,SP.POP.GROW,Population growth (annual %),GNQ,-2.950944774
greece,1976,SP.POP.GROW,Population growth (annual %),GRC,1.5532135630000001
grenada,1976,SP.POP.GROW,Population growth (annual %),GRD,-1.099611373
greenland,1976,SP.POP.GROW,Population growth (annual %),GRL,0.20140993699999998
guatemala,1976,SP.POP.GROW,Population growth (annual %),GTM,2.539639852
guam,1976,SP.POP.GROW,Population growth (annual %),GUM,2.154403888
guyana,1976,SP.POP.GROW,Population growth (annual %),GUY,1.101387053
high income,1976,SP.POP.GROW,Population growth (annual %),HIC,0.823558335
"hong kong sar, china",1976,SP.POP.GROW,Population growth (annual %),HKG,1.256197195
honduras,1976,SP.POP.GROW,Population growth (annual %),HND,3.057408513
heavily indebted poor countries (hipc),1976,SP.POP.GROW,Population growth (annual %),HPC,2.695564787
croatia,1976,SP.POP.GROW,Population growth (annual %),HRV,0.35382611
haiti,1976,SP.POP.GROW,Population growth (annual %),HTI,1.8863986259999999
hungary,1976,SP.POP.GROW,Population growth (annual %),HUN,0.550182989
ibrd only,1976,SP.POP.GROW,Population growth (annual %),IBD,1.932927738
ida & ibrd total,1976,SP.POP.GROW,Population growth (annual %),IBT,2.0601530180000003
ida total,1976,SP.POP.GROW,Population growth (annual %),IDA,2.660560868
ida blend,1976,SP.POP.GROW,Population growth (annual %),IDB,2.958954655
indonesia,1976,SP.POP.GROW,Population growth (annual %),IDN,2.4830462769999997
ida only,1976,SP.POP.GROW,Population growth (annual %),IDX,2.517165208
isle of man,1976,SP.POP.GROW,Population growth (annual %),IMN,1.58460774
india,1976,SP.POP.GROW,Population growth (annual %),IND,2.302276466
not classified,1976,SP.POP.GROW,Population growth (annual %),INX,
ireland,1976,SP.POP.GROW,Population growth (annual %),IRL,1.509145575
"iran, islamic rep.",1976,SP.POP.GROW,Population growth (annual %),IRN,3.0308907260000004
iraq,1976,SP.POP.GROW,Population growth (annual %),IRQ,3.2300448239999997
iceland,1976,SP.POP.GROW,Population growth (annual %),ISL,0.992857359
israel,1976,SP.POP.GROW,Population growth (annual %),ISR,2.232491116
italy,1976,SP.POP.GROW,Population growth (annual %),ITA,0.49885105799999996
jamaica,1976,SP.POP.GROW,Population growth (annual %),JAM,1.339681672
jordan,1976,SP.POP.GROW,Population growth (annual %),JOR,2.7327149960000003
japan,1976,SP.POP.GROW,Population growth (annual %),JPN,0.739620035
kazakhstan,1976,SP.POP.GROW,Population growth (annual %),KAZ,1.180175027
kenya,1976,SP.POP.GROW,Population growth (annual %),KEN,3.7123123139999996
kyrgyz republic,1976,SP.POP.GROW,Population growth (annual %),KGZ,1.993721223
cambodia,1976,SP.POP.GROW,Population growth (annual %),KHM,-1.604272425
kiribati,1976,SP.POP.GROW,Population growth (annual %),KIR,1.453969076
st. kitts and nevis,1976,SP.POP.GROW,Population growth (annual %),KNA,-0.289514361
"korea, rep.",1976,SP.POP.GROW,Population growth (annual %),KOR,1.596558594
kuwait,1976,SP.POP.GROW,Population growth (annual %),KWT,6.081767043999999
latin america & caribbean (excluding high income),1976,SP.POP.GROW,Population growth (annual %),LAC,2.494407454
lao pdr,1976,SP.POP.GROW,Population growth (annual %),LAO,1.54122601
lebanon,1976,SP.POP.GROW,Population growth (annual %),LBN,0.876070824
liberia,1976,SP.POP.GROW,Population growth (annual %),LBR,2.868410866
libya,1976,SP.POP.GROW,Population growth (annual %),LBY,4.058347577
st. lucia,1976,SP.POP.GROW,Population growth (annual %),LCA,1.302416397
latin america & caribbean,1976,SP.POP.GROW,Population growth (annual %),LCN,2.358958457
least developed countries: un classification,1976,SP.POP.GROW,Population growth (annual %),LDC,2.466336369
low income,1976,SP.POP.GROW,Population growth (annual %),LIC,2.554769854
liechtenstein,1976,SP.POP.GROW,Population growth (annual %),LIE,2.0863124219999998
sri lanka,1976,SP.POP.GROW,Population growth (annual %),LKA,1.855831166
lower middle income,1976,SP.POP.GROW,Population growth (annual %),LMC,2.377721246
low & middle income,1976,SP.POP.GROW,Population growth (annual %),LMY,2.0764823359999998
lesotho,1976,SP.POP.GROW,Population growth (annual %),LSO,2.496570126
late-demographic dividend,1976,SP.POP.GROW,Population growth (annual %),LTE,1.609234024
lithuania,1976,SP.POP.GROW,Population growth (annual %),LTU,0.8148073020000001
luxembourg,1976,SP.POP.GROW,Population growth (annual %),LUX,0.49494251899999997
latvia,1976,SP.POP.GROW,Population growth (annual %),LVA,0.603153488
"macao sar, china",1976,SP.POP.GROW,Population growth (annual %),MAC,-1.058021615
st. martin (french part),1976,SP.POP.GROW,Population growth (annual %),MAF,3.72869027
morocco,1976,SP.POP.GROW,Population growth (annual %),MAR,2.260611017
monaco,1976,SP.POP.GROW,Population growth (annual %),MCO,1.2855066609999999
moldova,1976,SP.POP.GROW,Population growth (annual %),MDA,1.009955027
madagascar,1976,SP.POP.GROW,Population growth (annual %),MDG,2.836856203
maldives,1976,SP.POP.GROW,Population growth (annual %),MDV,2.991737788
middle east & north africa,1976,SP.POP.GROW,Population growth (annual %),MEA,2.9331376639999998
mexico,1976,SP.POP.GROW,Population growth (annual %),MEX,2.836495312
marshall islands,1976,SP.POP.GROW,Population growth (annual %),MHL,3.7450662660000003
middle income,1976,SP.POP.GROW,Population growth (annual %),MIC,2.036995427
"the former yugoslav republic of macedonia, fyr",1976,SP.POP.GROW,Population growth (annual %),MKD,1.2424916540000002
mali,1976,SP.POP.GROW,Population growth (annual %),MLI,1.750859827
malta,1976,SP.POP.GROW,Population growth (annual %),MLT,0.508856894
myanmar,1976,SP.POP.GROW,Population growth (annual %),MMR,2.347795248
middle east & north africa (excluding high income),1976,SP.POP.GROW,Population growth (annual %),MNA,2.737188155
montenegro,1976,SP.POP.GROW,Population growth (annual %),MNE,1.10551247
mongolia,1976,SP.POP.GROW,Population growth (annual %),MNG,2.747300278
northern mariana islands,1976,SP.POP.GROW,Population growth (annual %),MNP,0.770983358
mozambique,1976,SP.POP.GROW,Population growth (annual %),MOZ,2.750157998
mauritania,1976,SP.POP.GROW,Population growth (annual %),MRT,2.8839839780000003
mauritius,1976,SP.POP.GROW,Population growth (annual %),MUS,1.6132619590000001
malawi,1976,SP.POP.GROW,Population growth (annual %),MWI,3.01296211
malaysia,1976,SP.POP.GROW,Population growth (annual %),MYS,2.489030605
north america,1976,SP.POP.GROW,Population growth (annual %),NAC,0.99115932
namibia,1976,SP.POP.GROW,Population growth (annual %),NAM,2.473900166
new caledonia,1976,SP.POP.GROW,Population growth (annual %),NCL,1.1257154520000001
niger,1976,SP.POP.GROW,Population growth (annual %),NER,2.854012472
nigeria,1976,SP.POP.GROW,Population growth (annual %),NGA,2.88147442
nicaragua,1976,SP.POP.GROW,Population growth (annual %),NIC,3.077536427
netherlands,1976,SP.POP.GROW,Population growth (annual %),NLD,0.784993389
norway,1976,SP.POP.GROW,Population growth (annual %),NOR,0.46901392
nepal,1976,SP.POP.GROW,Population growth (annual %),NPL,2.191773883
nauru,1976,SP.POP.GROW,Population growth (annual %),NRU,1.153480225
new zealand,1976,SP.POP.GROW,Population growth (annual %),NZL,0.884790066
oecd members,1976,SP.POP.GROW,Population growth (annual %),OED,0.9124592109999999
oman,1976,SP.POP.GROW,Population growth (annual %),OMN,5.018508273999999
other small states,1976,SP.POP.GROW,Population growth (annual %),OSS,2.003465082
pakistan,1976,SP.POP.GROW,Population growth (annual %),PAK,2.9873936260000002
panama,1976,SP.POP.GROW,Population growth (annual %),PAN,2.615499516
peru,1976,SP.POP.GROW,Population growth (annual %),PER,2.656171825
philippines,1976,SP.POP.GROW,Population growth (annual %),PHL,2.784612287
palau,1976,SP.POP.GROW,Population growth (annual %),PLW,0.056996297
papua new guinea,1976,SP.POP.GROW,Population growth (annual %),PNG,2.7140066210000002
poland,1976,SP.POP.GROW,Population growth (annual %),POL,0.9977953829999999
pre-demographic dividend,1976,SP.POP.GROW,Population growth (annual %),PRE,2.95768552
puerto rico,1976,SP.POP.GROW,Population growth (annual %),PRI,1.651418965
"korea, dem. people’s rep.",1976,SP.POP.GROW,Population growth (annual %),PRK,1.7058615540000002
portugal,1976,SP.POP.GROW,Population growth (annual %),PRT,2.8440967169999998
paraguay,1976,SP.POP.GROW,Population growth (annual %),PRY,2.4987930030000003
west bank and gaza,1976,SP.POP.GROW,Population growth (annual %),PSE,
pacific island small states,1976,SP.POP.GROW,Population growth (annual %),PSS,2.059413116
post-demographic dividend,1976,SP.POP.GROW,Population growth (annual %),PST,0.668289673
french polynesia,1976,SP.POP.GROW,Population growth (annual %),PYF,3.112167873
qatar,1976,SP.POP.GROW,Population growth (annual %),QAT,5.57307711
romania,1976,SP.POP.GROW,Population growth (annual %),ROU,1.204587762
rusia,1976,SP.POP.GROW,Population growth (annual %),RUS,0.703185038
rwanda,1976,SP.POP.GROW,Population growth (annual %),RWA,3.170450092
south asia,1976,SP.POP.GROW,Population growth (annual %),SAS,2.377218612
saudi arabia,1976,SP.POP.GROW,Population growth (annual %),SAU,5.115589218999999
sudan,1976,SP.POP.GROW,Population growth (annual %),SDN,3.513527649
senegal,1976,SP.POP.GROW,Population growth (annual %),SEN,2.5692144669999997
singapore,1976,SP.POP.GROW,Population growth (annual %),SGP,1.3477233780000002
solomon islands,1976,SP.POP.GROW,Population growth (annual %),SLB,3.65190231
sierra leone,1976,SP.POP.GROW,Population growth (annual %),SLE,2.281159377
el salvador,1976,SP.POP.GROW,Population growth (annual %),SLV,2.197484457
san marino,1976,SP.POP.GROW,Population growth (annual %),SMR,1.233806411
somalia,1976,SP.POP.GROW,Population growth (annual %),SOM,10.02453246
serbia,1976,SP.POP.GROW,Population growth (annual %),SRB,
sub-saharan africa (excluding high income),1976,SP.POP.GROW,Population growth (annual %),SSA,2.822714118
south sudan,1976,SP.POP.GROW,Population growth (annual %),SSD,2.519102901
sub-saharan africa,1976,SP.POP.GROW,Population growth (annual %),SSF,2.8225763410000004
small states,1976,SP.POP.GROW,Population growth (annual %),SST,1.7632138990000001
sao tome and principe,1976,SP.POP.GROW,Population growth (annual %),STP,2.720297656
suriname,1976,SP.POP.GROW,Population growth (annual %),SUR,-0.356345109
slovak republic,1976,SP.POP.GROW,Population growth (annual %),SVK,1.057918406
slovenia,1976,SP.POP.GROW,Population growth (annual %),SVN,1.475912486
sweden,1976,SP.POP.GROW,Population growth (annual %),SWE,0.363686099
eswatini,1976,SP.POP.GROW,Population growth (annual %),SWZ,3.0833549430000002
sint maarten (dutch part),1976,SP.POP.GROW,Population growth (annual %),SXM,
seychelles,1976,SP.POP.GROW,Population growth (annual %),SYC,2.02350889
syria,1976,SP.POP.GROW,Population growth (annual %),SYR,3.378555505
turks and caicos islands,1976,SP.POP.GROW,Population growth (annual %),TCA,2.637482398
chad,1976,SP.POP.GROW,Population growth (annual %),TCD,2.0407532390000003
east asia & pacific (ida & ibrd countries),1976,SP.POP.GROW,Population growth (annual %),TEA,1.7726935959999999
europe & central asia (ida & ibrd countries),1976,SP.POP.GROW,Population growth (annual %),TEC,1.089690415
togo,1976,SP.POP.GROW,Population growth (annual %),TGO,2.215889509
thailand,1976,SP.POP.GROW,Population growth (annual %),THA,2.4543111840000003
tajikistan,1976,SP.POP.GROW,Population growth (annual %),TJK,2.812074204
turkmenistan,1976,SP.POP.GROW,Population growth (annual %),TKM,2.6936947960000004
latin america & the caribbean (ida & ibrd countries),1976,SP.POP.GROW,Population growth (annual %),TLA,2.406263142
timor leste,1976,SP.POP.GROW,Population growth (annual %),TLS,-1.520866389
middle east & north africa (ida & ibrd countries),1976,SP.POP.GROW,Population growth (annual %),TMN,2.737188155
tonga,1976,SP.POP.GROW,Population growth (annual %),TON,1.0202676309999998
south asia (ida & ibrd),1976,SP.POP.GROW,Population growth (annual %),TSA,2.377218612
sub-saharan africa (ida & ibrd countries),1976,SP.POP.GROW,Population growth (annual %),TSS,2.8225763410000004
trinidad and tobago,1976,SP.POP.GROW,Population growth (annual %),TTO,1.390986658
tunisia,1976,SP.POP.GROW,Population growth (annual %),TUN,2.262068181
turkey,1976,SP.POP.GROW,Population growth (annual %),TUR,2.296156327
tuvalu,1976,SP.POP.GROW,Population growth (annual %),TUV,0.9334956940000001
tanzania,1976,SP.POP.GROW,Population growth (annual %),TZA,3.159776478
uganda,1976,SP.POP.GROW,Population growth (annual %),UGA,2.8470651960000004
ukraine,1976,SP.POP.GROW,Population growth (annual %),UKR,0.567449231
upper middle income,1976,SP.POP.GROW,Population growth (annual %),UMC,1.7519809259999999
uruguay,1976,SP.POP.GROW,Population growth (annual %),URY,0.396960745
united states,1976,SP.POP.GROW,Population growth (annual %),USA,0.950220049
uzbekistan,1976,SP.POP.GROW,Population growth (annual %),UZB,2.743927082
saint vincent and the grenadines,1976,SP.POP.GROW,Population growth (annual %),VCT,1.0715205620000001
venezuela,1976,SP.POP.GROW,Population growth (annual %),VEN,2.79097968
british virgin islands,1976,SP.POP.GROW,Population growth (annual %),VGB,0.637520595
virgin islands (u.s.),1976,SP.POP.GROW,Population growth (annual %),VIR,1.764535685
vietnam,1976,SP.POP.GROW,Population growth (annual %),VNM,2.189465931
vanuatu,1976,SP.POP.GROW,Population growth (annual %),VUT,3.1111429860000004
world,1976,SP.POP.GROW,Population growth (annual %),WLD,1.792316147
samoa,1976,SP.POP.GROW,Population growth (annual %),WSM,0.660355224
kosovo,1976,SP.POP.GROW,Population growth (annual %),XKX,2.239169031
"yemen, rep.",1976,SP.POP.GROW,Population growth (annual %),YEM,2.94529409
south africa,1976,SP.POP.GROW,Population growth (annual %),ZAF,2.605517441
zambia,1976,SP.POP.GROW,Population growth (annual %),ZMB,3.448508705
zimbabwe,1976,SP.POP.GROW,Population growth (annual %),ZWE,3.106095237
aruba,1977,SP.POP.GROW,Population growth (annual %),ABW,-0.363781075
afghanistan,1977,SP.POP.GROW,Population growth (annual %),AFG,1.754255498
angola,1977,SP.POP.GROW,Population growth (annual %),AGO,2.869348735
albania,1977,SP.POP.GROW,Population growth (annual %),ALB,2.213252179
